"";"year";"length";"budget";"rating";"Genre";"Genre_bin"
"21601";2000;45;NA;6,2;"Animation";1
"21602";1988;115;NA;6,4;"Drama";1
"21603";1999;109;NA;7,7;"Comedy";1
"21604";1999;109;NA;7,7;"Drama";1
"21605";2001;100;NA;7,7;"Drama";1
"21606";1957;95;NA;5;"Drama";1
"21607";1964;60;NA;7,4;"Drama";1
"21608";2000;102;NA;7,5;"Drama";1
"21609";1992;95;NA;5,7;"Drama";1
"21610";2002;6;NA;6,7;"Animation";1
"21611";2002;6;NA;6,7;"Comedy";1
"21612";1909;10;NA;5,2;"Drama";1
"21613";1975;90;NA;6,4;"Drama";1
"21614";1944;101;NA;7,7;"Drama";1
"21615";2001;104;NA;6,4;"Action";1
"21616";2001;104;NA;6,4;"Drama";1
"21617";2001;104;NA;6,4;"Romance";1
"21618";1998;90;NA;4;"Drama";1
"21619";1962;15;NA;7,9;"Comedy";1
"21620";1970;90;NA;6,5;"Comedy";1
"21621";1956;91;NA;4,9;"Comedy";1
"21622";1973;92;NA;3,1;"Drama";1
"21623";1993;90;NA;4,4;"Comedy";1
"21624";2002;76;10000000;4,8;"Animation";1
"21625";2002;76;10000000;4,8;"Comedy";1
"21626";1996;14;NA;8,3;"Animation";1
"21627";1986;112;NA;8,2;"Drama";1
"21628";1986;112;NA;8,2;"Romance";1
"21629";1982;76;NA;5,3;"Animation";1
"21630";1982;76;NA;5,3;"Comedy";1
"21631";1982;76;NA;5,3;"Drama";1
"21632";2000;186;NA;8,2;"Drama";1
"21633";1964;89;NA;5,4;"Animation";1
"21634";1938;88;NA;5,5;"Comedy";1
"21635";2003;64;NA;6,8;"Documentary";1
"21636";1943;72;NA;7,1;"Comedy";1
"21637";1941;100;NA;6,1;"Comedy";1
"21638";1941;100;NA;6,1;"Romance";1
"21639";1978;137;NA;7,4;"Action";1
"21640";1978;137;NA;7,4;"Animation";1
"21641";1978;137;NA;7,4;"Comedy";1
"21642";1978;137;NA;7,4;"Drama";1
"21643";1980;95;NA;4,3;"Animation";1
"21644";1935;59;NA;4,3;"Comedy";1
"21645";1935;59;NA;4,3;"Drama";1
"21646";1970;87;NA;5,9;"Comedy";1
"21647";1934;75;NA;6,6;"Comedy";1
"21648";1934;75;NA;6,6;"Drama";1
"21649";1998;82;NA;5,7;"Comedy";1
"21650";1998;82;NA;5,7;"Romance";1
"21651";1999;95;NA;5,9;"Drama";1
"21652";1998;114;NA;6;"Drama";1
"21653";1978;90;NA;6,5;"Action";1
"21654";1978;90;NA;6,5;"Drama";1
"21655";1952;80;NA;5,3;"Drama";1
"21656";1941;8;NA;7;"Animation";1
"21657";1941;8;NA;7;"Comedy";1
"21658";1969;82;NA;6,2;"Comedy";1
"21659";1969;98;NA;9;"Action";1
"21660";1954;6;NA;6,3;"Animation";1
"21661";1954;6;NA;6,3;"Comedy";1
"21662";1998;10;NA;7,4;"Comedy";1
"21663";1998;10;NA;7,4;"Drama";1
"21664";1946;7;NA;7;"Animation";1
"21665";1946;7;NA;7;"Comedy";1
"21666";1999;60;NA;4,2;"Comedy";1
"21667";1948;7;NA;5,8;"Animation";1
"21668";1948;7;NA;5,8;"Comedy";1
"21669";2004;136;78000000;6,6;"Action";1
"21670";2004;136;78000000;6,6;"Drama";1
"21671";1973;93;NA;4,6;"Comedy";1
"21672";1973;93;NA;4,6;"Drama";1
"21673";1973;93;NA;4,6;"Romance";1
"21674";1990;108;NA;6,6;"Drama";1
"21675";1998;95;NA;4,9;"Action";1
"21676";2001;98;5000000;4,2;"Action";1
"21677";1995;89;11000000;4,4;"Action";1
"21678";1995;89;11000000;4,4;"Drama";1
"21679";1997;45;NA;3,7;"Documentary";1
"21680";1957;80;NA;5,3;"Drama";1
"21681";2004;90;NA;8,2;"Documentary";1
"21682";1993;34;NA;6,5;"Documentary";1
"21683";2001;64;NA;7,8;"Documentary";1
"21684";1987;96;NA;6,8;"Action";1
"21685";2004;85;20000;3,7;"Comedy";1
"21686";1963;90;NA;7;"Action";1
"21687";1963;90;NA;7;"Drama";1
"21688";2005;101;30000000;5,2;"Drama";1
"21689";1938;10;NA;7,1;"Comedy";1
"21690";1980;92;NA;6,5;"Drama";1
"21691";1934;81;NA;6,5;"Comedy";1
"21692";1934;81;NA;6,5;"Drama";1
"21693";1966;96;NA;6,6;"Drama";1
"21694";1941;54;NA;4,4;"Drama";1
"21695";1998;98;12000000;6,1;"Drama";1
"21696";1997;82;NA;3,3;"Comedy";1
"21697";1987;98;NA;5,6;"Comedy";1
"21698";1987;98;NA;5,6;"Drama";1
"21699";2003;93;NA;5,9;"Drama";1
"21700";2003;93;NA;5,9;"Romance";1
"21701";1958;118;NA;7,8;"Comedy";1
"21702";1958;118;NA;7,8;"Drama";1
"21703";1967;80;NA;3,1;"Drama";1
"21704";2001;90;NA;3,4;"Action";1
"21705";1977;94;3400000;6,4;"Comedy";1
"21706";1998;87;NA;6,8;"Drama";1
"21707";1998;87;NA;6,8;"Romance";1
"21708";1947;91;NA;5,9;"Action";1
"21709";1994;82;NA;5,7;"Drama";1
"21710";1936;84;NA;6,4;"Drama";1
"21711";1958;87;NA;5,8;"Comedy";1
"21712";2002;115;42000000;6,1;"Drama";1
"21713";1994;100;NA;3,3;"Comedy";1
"21714";1949;7;NA;7,3;"Animation";1
"21715";1949;7;NA;7,3;"Comedy";1
"21716";1988;85;NA;6,6;"Documentary";1
"21717";2000;113;20000000;7,6;"Comedy";1
"21718";2000;113;20000000;7,6;"Drama";1
"21719";2000;113;20000000;7,6;"Romance";1
"21720";1989;100;NA;2,6;"Romance";1
"21721";1956;89;NA;4,7;"Drama";1
"21722";1937;70;NA;7,8;"Comedy";1
"21723";1998;90;NA;1,8;"Comedy";1
"21724";2001;86;NA;6,1;"Action";1
"21725";2001;86;NA;6,1;"Comedy";1
"21726";2001;86;NA;6,1;"Drama";1
"21727";1988;112;NA;7,3;"Comedy";1
"21728";1988;112;NA;7,3;"Drama";1
"21729";1994;95;NA;6;"Documentary";1
"21730";1960;6;NA;8,6;"Animation";1
"21731";1960;6;NA;8,6;"Comedy";1
"21732";1973;105;NA;7,4;"Drama";1
"21733";1932;72;NA;6,4;"Comedy";1
"21734";1981;90;NA;5,3;"Action";1
"21735";1981;90;NA;5,3;"Comedy";1
"21736";1996;80;NA;7,4;"Comedy";1
"21737";1996;80;NA;7,4;"Drama";1
"21738";1983;105;NA;5,5;"Romance";1
"21739";1940;74;NA;8,8;"Drama";1
"21740";1968;75;NA;7,3;"Documentary";1
"21741";1959;70;NA;1,7;"Drama";1
"21742";1960;75;NA;3,8;"Drama";1
"21743";1958;85;NA;5,4;"Drama";1
"21744";1958;69;NA;5,4;"Drama";1
"21745";1996;86;NA;4,9;"Comedy";1
"21746";2005;89;NA;5;"Comedy";1
"21747";1978;95;NA;4,7;"Action";1
"21748";1987;90;NA;5,2;"Comedy";1
"21749";1941;100;455000;7,5;"Drama";1
"21750";1955;61;NA;6,5;"Comedy";1
"21751";1956;111;NA;6,9;"Comedy";1
"21752";1956;111;NA;6,9;"Romance";1
"21753";1988;99;NA;4,8;"Comedy";1
"21754";1986;82;NA;4,9;"Comedy";1
"21755";1962;7;NA;2,7;"Animation";1
"21756";1962;7;NA;2,7;"Comedy";1
"21757";2002;10;NA;7,6;"Comedy";1
"21758";1991;93;300000;6,2;"Comedy";1
"21759";1987;101;NA;7,4;"Drama";1
"21760";1957;109;NA;5,4;"Drama";1
"21761";1957;109;NA;5,4;"Romance";1
"21762";1960;103;NA;5,1;"Comedy";1
"21763";2002;90;NA;3,5;"Comedy";1
"21764";1951;90;NA;5,7;"Drama";1
"21765";1976;105;NA;4,4;"Action";1
"21766";1976;105;NA;4,4;"Drama";1
"21767";1929;63;NA;5,5;"Drama";1
"21768";1997;95;NA;4,5;"Action";1
"21769";1965;83;NA;2,5;"Drama";1
"21770";1920;26;NA;7,4;"Comedy";1
"21771";1956;7;NA;6,4;"Animation";1
"21772";1956;7;NA;6,4;"Comedy";1
"21773";1954;147;NA;7,1;"Drama";1
"21774";1978;97;2000000;4,5;"Action";1
"21775";1978;97;2000000;4,5;"Drama";1
"21776";2001;83;NA;7,3;"Comedy";1
"21777";1995;127;NA;6,2;"Drama";1
"21778";1943;18;NA;6,9;"Comedy";1
"21779";1944;90;NA;5,4;"Comedy";1
"21780";2003;3;NA;7,3;"Comedy";1
"21781";1982;143;NA;5,7;"Drama";1
"21782";1986;116;16000000;7,1;"Action";1
"21783";1991;92;30000000;3,4;"Action";1
"21784";1994;102;26000000;3,7;"Action";1
"21785";1911;18;NA;3,3;"Romance";1
"21786";2000;101;15000000;4,4;"Action";1
"21787";1950;90;NA;6,5;"Action";1
"21788";1999;57;NA;6,6;"Documentary";1
"21789";1950;83;NA;6,1;"Drama";1
"21790";2000;89;NA;4,6;"Action";1
"21791";1991;102;NA;7;"Comedy";1
"21792";1965;7;NA;4,7;"Animation";1
"21793";1965;7;NA;4,7;"Comedy";1
"21794";2000;90;NA;5,5;"Comedy";1
"21795";2000;90;NA;5,5;"Drama";1
"21796";2000;90;NA;5,5;"Romance";1
"21797";1994;86;NA;4,8;"Comedy";1
"21798";1990;90;NA;5,7;"Action";1
"21799";1992;94;9000000;5,3;"Comedy";1
"21800";2000;94;NA;3,5;"Comedy";1
"21801";2000;94;NA;3,5;"Drama";1
"21802";2003;80;NA;5,6;"Action";1
"21803";1942;65;NA;7,1;"Comedy";1
"21804";1991;120;NA;7,1;"Drama";1
"21805";1991;120;NA;7,1;"Romance";1
"21806";1994;101;NA;5,5;"Drama";1
"21807";2003;110;NA;6,5;"Comedy";1
"21808";2003;110;NA;6,5;"Drama";1
"21809";2003;110;NA;6,5;"Romance";1
"21810";2004;68;NA;8,4;"Documentary";1
"21811";1997;91;NA;5,1;"Comedy";1
"21812";1972;95;NA;6;"Comedy";1
"21813";2001;123;NA;7,7;"Comedy";1
"21814";2001;123;NA;7,7;"Drama";1
"21815";2003;90;1000000;1,6;"Comedy";1
"21816";1972;134;NA;6,7;"Drama";1
"21817";1933;100;NA;7,2;"Drama";1
"21818";2001;130;NA;7,4;"Drama";1
"21819";1995;112;NA;7,3;"Drama";1
"21820";1995;112;NA;7,3;"Documentary";1
"21821";1998;121;NA;7,4;"Drama";1
"21822";1956;87;NA;5,1;"Drama";1
"21823";1971;80;NA;2,6;"Comedy";1
"21824";1969;84;NA;2,7;"Comedy";1
"21825";1970;82;NA;3,2;"Comedy";1
"21826";1989;18;NA;7,3;"Animation";1
"21827";1965;123;NA;7,6;"Drama";1
"21828";1956;6;NA;6,6;"Animation";1
"21829";1956;6;NA;6,6;"Comedy";1
"21830";1995;6;NA;2;"Comedy";1
"21831";1950;7;NA;7,8;"Animation";1
"21832";1950;7;NA;7,8;"Comedy";1
"21833";1967;88;NA;2,3;"Comedy";1
"21834";1948;97;NA;6,4;"Drama";1
"21835";2004;91;100000;3,1;"Comedy";1
"21836";2004;91;100000;3,1;"Drama";1
"21837";1982;124;NA;9,9;"Drama";1
"21838";1999;108;NA;7,2;"Drama";1
"21839";1985;120;NA;6,6;"Drama";1
"21840";1974;100;NA;6;"Drama";1
"21841";1997;85;NA;7,4;"Comedy";1
"21842";1942;106;NA;8,2;"Drama";1
"21843";1935;90;NA;7,4;"Comedy";1
"21844";2000;98;NA;7,3;"Drama";1
"21845";1988;121;NA;4,8;"Drama";1
"21846";1988;121;NA;4,8;"Romance";1
"21847";1969;94;NA;5;"Drama";1
"21848";1955;105;NA;6,7;"Drama";1
"21849";1955;105;NA;6,7;"Romance";1
"21850";2002;83;NA;7;"Comedy";1
"21851";2002;83;NA;7;"Drama";1
"21852";2001;182;NA;8,9;"Documentary";1
"21853";1987;84;NA;7,6;"Drama";1
"21854";1951;102;NA;8,2;"Comedy";1
"21855";1975;125;NA;5,8;"Drama";1
"21856";1931;70;NA;5,5;"Drama";1
"21857";1952;82;NA;5;"Drama";1
"21858";1952;82;NA;5;"Romance";1
"21859";1996;92;NA;3,5;"Drama";1
"21860";2004;5;NA;7,2;"Comedy";1
"21861";1931;3;NA;6,3;"Comedy";1
"21862";1999;90;NA;4,7;"Drama";1
"21863";1959;103;NA;7,4;"Comedy";1
"21864";1959;103;NA;7,4;"Drama";1
"21865";1959;103;NA;7,4;"Romance";1
"21866";1998;90;NA;7,1;"Comedy";1
"21867";2004;90;NA;5,7;"Drama";1
"21868";1958;6;NA;6,3;"Animation";1
"21869";1958;6;NA;6,3;"Comedy";1
"21870";2004;26;NA;8,5;"Documentary";1
"21871";1987;110;NA;5,8;"Drama";1
"21872";2001;98;12000;5,7;"Comedy";1
"21873";2001;98;12000;5,7;"Drama";1
"21874";2001;98;12000;5,7;"Romance";1
"21875";1963;90;NA;4,9;"Drama";1
"21876";1980;126;NA;7,5;"Comedy";1
"21877";1980;126;NA;7,5;"Drama";1
"21878";1949;7;NA;6,6;"Animation";1
"21879";1949;7;NA;6,6;"Comedy";1
"21880";2004;4;NA;9,3;"Comedy";1
"21881";1934;68;NA;7,1;"Comedy";1
"21882";2001;9;NA;7,2;"Action";1
"21883";2002;11;NA;7,1;"Action";1
"21884";2002;11;NA;7,1;"Comedy";1
"21885";2001;11;NA;7;"Action";1
"21886";2002;11;NA;7,2;"Action";1
"21887";2002;11;NA;7,2;"Drama";1
"21888";2001;14;NA;7,6;"Action";1
"21889";2001;10;NA;7,5;"Action";1
"21890";2001;10;NA;7,5;"Comedy";1
"21891";2001;11;NA;7,5;"Action";1
"21892";2001;11;NA;7,5;"Romance";1
"21893";2002;11;NA;7,6;"Action";1
"21894";2002;11;NA;7,6;"Comedy";1
"21895";1940;95;NA;6,9;"Comedy";1
"21896";1992;91;NA;3,7;"Action";1
"21897";1992;91;NA;3,7;"Comedy";1
"21898";1973;95;NA;6,8;"Drama";1
"21899";1970;16;NA;8,2;"Documentary";1
"21900";1959;90;NA;7,7;"Drama";1
"21901";1959;90;NA;7,7;"Romance";1
"21902";2002;124;NA;6,7;"Documentary";1
"21903";1950;8;NA;7,1;"Animation";1
"21904";1950;8;NA;7,1;"Comedy";1
"21905";1916;20;NA;4,9;"Comedy";1
"21906";1936;88;NA;5,2;"Drama";1
"21907";1943;87;NA;5,9;"Comedy";1
"21908";1933;63;NA;5,9;"Comedy";1
"21909";1933;63;NA;5,9;"Drama";1
"21910";1935;69;NA;4;"Comedy";1
"21911";1914;16;NA;5,3;"Comedy";1
"21912";1927;48;NA;5,8;"Comedy";1
"21913";1940;92;NA;8,2;"Comedy";1
"21914";1940;92;NA;8,2;"Drama";1
"21915";1940;92;NA;8,2;"Romance";1
"21916";1951;7;NA;7,2;"Animation";1
"21917";1951;7;NA;7,2;"Comedy";1
"21918";1951;120;NA;7,4;"Drama";1
"21919";1932;77;NA;6,6;"Comedy";1
"21920";1936;73;NA;5,4;"Comedy";1
"21921";1936;73;NA;5,4;"Romance";1
"21922";1925;21;NA;7,2;"Comedy";1
"21923";1951;7;NA;5,5;"Animation";1
"21924";1951;7;NA;5,5;"Comedy";1
"21925";1914;16;NA;5,9;"Comedy";1
"21926";1915;32;NA;6,5;"Comedy";1
"21927";1914;16;NA;6,1;"Comedy";1
"21928";1925;93;93000;6,7;"Drama";1
"21929";1914;10;NA;5,3;"Comedy";1
"21930";1933;60;NA;4;"Comedy";1
"21931";1933;60;NA;4;"Romance";1
"21932";1920;27;NA;6,9;"Comedy";1
"21933";1933;20;NA;6,9;"Comedy";1
"21934";1911;14;NA;5;"Drama";1
"21935";1911;17;NA;5,1;"Drama";1
"21936";1914;32;NA;6,5;"Comedy";1
"21937";1931;76;NA;5,1;"Drama";1
"21938";1931;76;NA;5,1;"Romance";1
"21939";1997;82;NA;4,6;"Comedy";1
"21940";2003;20;33000;7,6;"Drama";1
"21941";1943;8;NA;6,8;"Animation";1
"21942";1943;8;NA;6,8;"Comedy";1
"21943";1975;97;NA;5,3;"Drama";1
"21944";1984;95;NA;3,6;"Drama";1
"21945";1901;5;NA;5,7;"Drama";1
"21946";2003;95;NA;7,9;"Documentary";1
"21947";2003;150;NA;6,4;"Drama";1
"21948";2002;112;NA;6,6;"Drama";1
"21949";1999;105;NA;6,3;"Drama";1
"21950";1967;9;NA;4,7;"Animation";1
"21951";2000;111;NA;7;"Drama";1
"21952";2003;10;NA;7,3;"Animation";1
"21953";2002;108;NA;5,8;"Drama";1
"21954";1942;155;NA;9,6;"Drama";1
"21955";1942;155;NA;9,6;"Romance";1
"21956";1985;112;NA;7,7;"Drama";1
"21957";1997;89;NA;6,5;"Drama";1
"21958";1997;89;NA;6,5;"Romance";1
"21959";1994;97;NA;3,6;"Comedy";1
"21960";1955;95;NA;6,7;"Comedy";1
"21961";1995;95;NA;6,4;"Drama";1
"21962";1997;87;NA;6,8;"Comedy";1
"21963";1997;87;NA;6,8;"Romance";1
"21964";1937;97;NA;7,1;"Drama";1
"21965";1937;97;NA;7,1;"Romance";1
"21966";1999;95;NA;4,4;"Romance";1
"21967";2000;66;NA;5,2;"Documentary";1
"21968";1949;95;NA;6,6;"Drama";1
"21969";1993;52;NA;7,8;"Animation";1
"21970";1994;3;NA;7,5;"Comedy";1
"21971";1980;4;NA;7,3;"Animation";1
"21972";1981;97;11000000;6,4;"Comedy";1
"21973";2000;45;NA;7,1;"Documentary";1
"21974";1989;87;1500000;5,1;"Action";1
"21975";1996;125;NA;5,8;"Drama";1
"21976";1957;87;NA;5;"Drama";1
"21977";1999;108;1200000;6,7;"Comedy";1
"21978";1955;117;NA;6;"Comedy";1
"21979";1943;82;NA;6,2;"Comedy";1
"21980";1941;61;NA;6,8;"Comedy";1
"21981";1973;134;NA;6;"Action";1
"21982";1973;134;NA;6;"Drama";1
"21983";1984;100;NA;6,8;"Comedy";1
"21984";1984;100;NA;6,8;"Drama";1
"21985";2004;12;NA;6,9;"Drama";1
"21986";2005;118;70000000;6,8;"Comedy";1
"21987";2005;118;70000000;6,8;"Romance";1
"21988";1953;71;NA;6,9;"Drama";1
"21989";1986;97;6000000;6,8;"Action";1
"21990";1986;97;6000000;6,8;"Drama";1
"21991";2003;16;0;5,3;"Action";1
"21992";2003;16;0;5,3;"Drama";1
"21993";2005;110;50000000;6,9;"Comedy";1
"21994";1971;92;NA;3,6;"Action";1
"21995";1971;92;NA;3,6;"Drama";1
"21996";2001;13;NA;5,7;"Comedy";1
"21997";1962;107;NA;5,3;"Drama";1
"21998";1939;87;NA;4,6;"Drama";1
"21999";1977;155;NA;7,9;"Documentary";1
"22000";1944;101;NA;5,9;"Drama";1
"22001";1945;17;NA;7,1;"Documentary";1
"22002";1994;55;NA;2,7;"Comedy";1
"22003";1943;82;75000;6,1;"Drama";1
"22004";1942;70;NA;4,8;"Drama";1
"22005";1973;108;NA;5,9;"Drama";1
"22006";1933;87;NA;5,7;"Drama";1
"22007";2003;76;NA;7,1;"Documentary";1
"22008";1999;91;NA;4,2;"Action";1
"22009";1972;86;NA;5,6;"Action";1
"22010";1969;140;NA;6,3;"Action";1
"22011";1969;140;NA;6,3;"Drama";1
"22012";1936;87;NA;8,5;"Drama";1
"22013";1931;7;NA;5,8;"Animation";1
"22014";1931;7;NA;5,8;"Comedy";1
"22015";1937;85;NA;4,8;"Comedy";1
"22016";2003;120;NA;6,1;"Documentary";1
"22017";1986;95;NA;6,4;"Drama";1
"22018";2004;5;NA;6,6;"Drama";1
"22019";2001;27;NA;6,1;"Comedy";1
"22020";2001;27;NA;6,1;"Drama";1
"22021";2001;27;NA;6,1;"Romance";1
"22022";2003;13;NA;8,3;"Action";1
"22023";1995;106;NA;5,4;"Drama";1
"22024";2002;86;NA;8,6;"Documentary";1
"22025";1989;92;NA;5,3;"Comedy";1
"22026";2002;82;NA;7;"Comedy";1
"22027";2002;82;NA;7;"Drama";1
"22028";2002;82;NA;7;"Romance";1
"22029";1970;93;NA;5,9;"Drama";1
"22030";1953;36;NA;3,6;"Documentary";1
"22031";2004;110;NA;6,9;"Comedy";1
"22032";2004;110;NA;6,9;"Romance";1
"22033";1987;92;NA;1,8;"Comedy";1
"22034";1947;7;NA;6,1;"Animation";1
"22035";1947;7;NA;6,1;"Comedy";1
"22036";1939;7;NA;7,8;"Animation";1
"22037";1939;7;NA;7,8;"Comedy";1
"22038";1917;15;NA;5;"Comedy";1
"22039";1954;107;NA;7,6;"Comedy";1
"22040";1954;107;NA;7,6;"Drama";1
"22041";1954;107;NA;7,6;"Romance";1
"22042";2004;6;NA;7,4;"Action";1
"22043";2004;6;NA;7,4;"Comedy";1
"22044";2000;130;NA;7;"Drama";1
"22045";2002;101;NA;6,1;"Comedy";1
"22046";1956;94;NA;5,3;"Comedy";1
"22047";1999;86;NA;5,9;"Comedy";1
"22048";1972;82;NA;1,7;"Comedy";1
"22049";1969;85;NA;3,9;"Comedy";1
"22050";2001;7;NA;6,1;"Documentary";1
"22051";1939;7;NA;7,2;"Animation";1
"22052";1939;7;NA;7,2;"Comedy";1
"22053";1945;8;NA;7,7;"Animation";1
"22054";1945;8;NA;7,7;"Comedy";1
"22055";1983;104;NA;5,3;"Drama";1
"22056";1993;96;28000000;5,3;"Comedy";1
"22057";1993;97;NA;6,8;"Comedy";1
"22058";1982;98;NA;7,3;"Action";1
"22059";1982;98;NA;7,3;"Drama";1
"22060";1992;140;NA;6,3;"Drama";1
"22061";1970;113;NA;6,5;"Comedy";1
"22062";1936;85;NA;4,5;"Romance";1
"22063";2002;56;NA;7,4;"Documentary";1
"22064";1947;83;NA;6,5;"Comedy";1
"22065";1930;19;NA;8;"Comedy";1
"22066";1980;95;NA;4,6;"Comedy";1
"22067";1981;93;NA;5,6;"Comedy";1
"22068";1985;91;NA;4,6;"Drama";1
"22069";1935;19;NA;8;"Comedy";1
"22070";1977;98;NA;7;"Action";1
"22071";1977;98;NA;7;"Comedy";1
"22072";1977;98;NA;7;"Drama";1
"22073";1949;16;NA;6,9;"Comedy";1
"22074";1953;90;NA;7,1;"Comedy";1
"22075";1966;100;NA;5,5;"Comedy";1
"22076";1986;110;NA;6,4;"Action";1
"22077";1986;110;NA;6,4;"Animation";1
"22078";1932;66;NA;5,4;"Comedy";1
"22079";1941;115;NA;7,7;"Drama";1
"22080";1941;115;NA;7,7;"Romance";1
"22081";1956;80;NA;6,9;"Drama";1
"22082";1993;92;NA;5;"Comedy";1
"22083";1966;85;NA;4,2;"Comedy";1
"22084";1949;64;NA;6,1;"Comedy";1
"22085";1949;64;NA;6,1;"Drama";1
"22086";1945;76;NA;5,8;"Comedy";1
"22087";1938;80;NA;5,9;"Comedy";1
"22088";1941;86;190000;7,1;"Comedy";1
"22089";1957;61;NA;6,2;"Comedy";1
"22090";1938;79;NA;6,8;"Comedy";1
"22091";1952;67;NA;7,7;"Comedy";1
"22092";1947;17;NA;7,5;"Comedy";1
"22093";1950;7;NA;6,5;"Animation";1
"22094";1950;7;NA;6,5;"Comedy";1
"22095";2004;9;NA;6,9;"Drama";1
"22096";1933;87;260000;7;"Drama";1
"22097";1933;87;260000;7;"Romance";1
"22098";1942;8;NA;7,2;"Animation";1
"22099";1942;8;NA;7,2;"Comedy";1
"22100";1985;114;NA;6,4;"Comedy";1
"22101";1995;94;NA;4,6;"Comedy";1
"22102";1995;94;NA;4,6;"Drama";1
"22103";1955;7;NA;7,5;"Animation";1
"22104";1955;7;NA;7,5;"Comedy";1
"22105";2004;97;NA;6,7;"Comedy";1
"22106";1959;120;NA;5,9;"Comedy";1
"22107";1929;73;NA;5,3;"Drama";1
"22108";1962;15;NA;8;"Animation";1
"22109";2003;117;30000000;7,2;"Comedy";1
"22110";2003;117;30000000;7,2;"Drama";1
"22111";1998;53;NA;4,9;"Documentary";1
"22112";2000;90;NA;6,7;"Comedy";1
"22113";1984;120;NA;7,3;"Comedy";1
"22114";1984;120;NA;7,3;"Drama";1
"22115";1930;98;NA;6,1;"Comedy";1
"22116";1930;98;NA;6,1;"Drama";1
"22117";1938;95;NA;7,7;"Comedy";1
"22118";1938;95;NA;7,7;"Drama";1
"22119";1938;95;NA;7,7;"Romance";1
"22120";1949;87;NA;6,5;"Comedy";1
"22121";1949;87;NA;6,5;"Romance";1
"22122";1948;97;NA;5,7;"Comedy";1
"22123";1948;97;NA;5,7;"Drama";1
"22124";1940;7;NA;5,6;"Animation";1
"22125";1940;7;NA;5,6;"Comedy";1
"22126";1942;100;3200000;7,4;"Comedy";1
"22127";1942;100;3200000;7,4;"Romance";1
"22128";1998;19;NA;7,2;"Comedy";1
"22129";1949;7;NA;7;"Animation";1
"22130";1949;7;NA;7;"Comedy";1
"22131";1959;103;NA;5,1;"Comedy";1
"22132";1946;7;NA;6,7;"Animation";1
"22133";1946;7;NA;6,7;"Comedy";1
"22134";1952;72;NA;6,4;"Drama";1
"22135";1949;73;NA;7,2;"Comedy";1
"22136";1946;128;NA;6,3;"Comedy";1
"22137";1997;98;NA;6,4;"Drama";1
"22138";1973;85;NA;4,7;"Comedy";1
"22139";1994;18;NA;4,9;"Comedy";1
"22140";1990;88;NA;3,1;"Drama";1
"22141";1939;100;NA;3,1;"Comedy";1
"22142";2003;94;NA;6,6;"Documentary";1
"22143";1995;102;NA;5,3;"Action";1
"22144";1995;102;NA;5,3;"Comedy";1
"22145";1996;104;NA;7,4;"Drama";1
"22146";1948;83;NA;6,4;"Drama";1
"22147";2004;12;NA;9,2;"Comedy";1
"22148";2004;12;NA;9,2;"Drama";1
"22149";1952;80;NA;7,8;"Drama";1
"22150";1993;18;NA;8,3;"Drama";1
"22151";1972;87;NA;4,9;"Drama";1
"22152";1936;75;NA;6,4;"Drama";1
"22153";1976;83;60000;4,9;"Comedy";1
"22154";2003;99;NA;4,7;"Comedy";1
"22155";2003;99;NA;4,7;"Drama";1
"22156";1946;7;NA;6,1;"Animation";1
"22157";1946;7;NA;6,1;"Comedy";1
"22158";1944;124;NA;6,8;"Comedy";1
"22159";1944;124;NA;6,8;"Romance";1
"22160";1939;97;2000000;6,1;"Drama";1
"22161";1988;75;23000;4,1;"Comedy";1
"22162";1988;101;NA;1,5;"Drama";1
"22163";1946;7;NA;7,2;"Animation";1
"22164";1946;7;NA;7,2;"Comedy";1
"22165";1994;82;NA;2,2;"Comedy";1
"22166";1995;81;NA;1;"Comedy";1
"22167";2002;112;16000000;6,3;"Comedy";1
"22168";2002;112;16000000;6,3;"Drama";1
"22169";1935;11;NA;5,9;"Documentary";1
"22170";1938;9;NA;5,8;"Documentary";1
"22171";1938;10;NA;4,9;"Comedy";1
"22172";1932;20;NA;2,8;"Comedy";1
"22173";1976;81;NA;2,4;"Comedy";1
"22174";1981;86;NA;1,4;"Comedy";1
"22175";1939;10;NA;5,7;"Documentary";1
"22176";2003;116;75000000;5,2;"Action";1
"22177";2003;116;75000000;5,2;"Comedy";1
"22178";1984;103;NA;3,2;"Comedy";1
"22179";1937;109;NA;5,4;"Romance";1
"22180";1980;91;NA;5,5;"Comedy";1
"22181";1990;90;NA;6,3;"Documentary";1
"22182";1965;54;NA;6,9;"Documentary";1
"22183";2003;89;7000000;5,7;"Comedy";1
"22184";1984;81;NA;8,5;"Comedy";1
"22185";1984;81;NA;8,5;"Documentary";1
"22186";2001;86;NA;5,4;"Comedy";1
"22187";1934;70;NA;6;"Comedy";1
"22188";1937;21;NA;5,8;"Comedy";1
"22189";1997;53;NA;3,5;"Documentary";1
"22190";1987;78;100000;6,7;"Comedy";1
"22191";2001;90;12000000;5,3;"Comedy";1
"22192";1941;7;NA;6,7;"Animation";1
"22193";1941;7;NA;6,7;"Comedy";1
"22194";1951;76;NA;7,1;"Drama";1
"22195";1979;72;NA;2;"Drama";1
"22196";1950;15;NA;6,9;"Documentary";1
"22197";1987;75;NA;7,3;"Documentary";1
"22198";2002;90;NA;5,2;"Drama";1
"22199";1986;101;NA;4;"Action";1
"22200";1986;101;NA;4;"Comedy";1
