"";"year";"length";"budget";"rating";"Action";"Animation";"Comedy";"Drama";"Documentary";"Romance"
"32195";2003;11;NA;5,3;0;1;0;0;0;0
"32196";1991;7;NA;9,3;0;1;1;0;0;0
"32197";2003;11;NA;7,1;0;0;0;1;0;0
"32198";1971;85;NA;1,5;0;0;0;0;0;0
"32199";2002;79;24000;7,2;0;0;0;1;0;0
"32200";1978;104;3000000;3,7;0;0;0;0;0;0
"32201";1964;91;NA;7;0;0;0;1;0;0
"32202";2001;10;NA;6,9;0;0;0;0;0;0
"32203";1982;105;NA;5,9;0;0;0;0;0;0
"32204";1959;99;NA;6,9;0;0;1;0;0;1
"32205";1981;95;NA;6;0;0;0;0;0;0
"32206";1958;95;NA;5;0;0;0;0;0;0
"32207";1931;15;NA;7;0;0;0;0;0;0
"32208";1969;87;NA;5,3;0;0;0;0;0;0
"32209";1991;110;NA;4,8;0;0;0;0;0;0
"32210";1984;87;NA;6,5;0;0;0;1;0;0
"32211";1937;112;NA;5,9;0;0;1;0;0;0
"32212";1958;91;NA;6,5;0;0;1;0;0;0
"32213";1950;84;NA;7,1;0;0;1;0;0;0
"32214";1937;83;NA;6,3;0;0;1;0;0;0
"32215";2002;119;NA;5,9;0;0;1;0;0;0
"32216";1977;101;NA;6,2;0;0;0;0;0;0
"32217";1995;89;NA;7,3;0;0;1;1;0;1
"32218";2004;60;NA;6,4;0;0;0;0;1;0
"32219";1968;98;NA;3,8;0;0;1;0;0;0
"32220";1937;95;NA;6,2;0;0;0;1;0;0
"32221";1987;90;NA;4,8;0;0;1;0;0;1
"32222";1991;95;13000000;2,9;0;0;1;0;0;1
"32223";2004;104;750000;7,4;0;0;0;1;0;0
"32224";1983;110;NA;5,7;0;0;0;0;0;0
"32225";1996;88;500000;6,9;0;0;0;1;0;0
"32226";1978;92;NA;3,6;0;0;1;0;0;0
"32227";1974;87;NA;5,3;0;0;0;0;0;0
"32228";1961;90;NA;7,6;0;0;0;1;0;0
"32229";1980;88;NA;4,8;0;0;1;1;0;0
"32230";2002;110;NA;6,2;0;0;0;1;0;0
"32231";2003;130;NA;7,1;0;0;0;1;0;0
"32232";2004;119;NA;4,4;0;0;0;1;0;0
"32233";1973;88;NA;6,7;0;0;0;0;0;0
"32234";1896;2;NA;5,3;0;0;0;0;0;0
"32235";1999;89;NA;6,1;0;0;1;0;0;0
"32236";1949;100;NA;7,4;0;0;0;1;0;0
"32237";1968;105;NA;6,2;0;0;0;1;0;0
"32238";1953;200;NA;7,6;0;0;0;1;0;0
"32239";1986;113;NA;8;0;0;0;1;0;0
"32240";1999;115;NA;4,6;0;0;1;0;0;0
"32241";1999;88;NA;4,8;0;0;0;0;0;0
"32242";2000;106;NA;6,1;0;0;0;0;0;0
"32243";1941;104;NA;7,2;0;0;0;1;0;0
"32244";1942;10;NA;6,3;0;0;0;0;1;0
"32245";1999;112;NA;7,2;0;0;1;1;0;0
"32246";1972;88;NA;4,4;0;0;0;0;0;0
"32247";1976;89;NA;3,9;0;0;0;0;0;0
"32248";1930;85;NA;7,4;0;0;0;1;0;1
"32249";1973;83;NA;6,9;0;0;0;0;1;0
"32250";2003;95;NA;5,1;0;0;0;1;0;0
"32251";1972;65;NA;6;0;0;0;1;0;0
"32252";1962;72;NA;4,1;0;0;0;0;0;0
"32253";1991;90;NA;3,4;0;0;1;0;0;0
"32254";1991;91;NA;4,6;0;0;1;0;0;0
"32255";1961;96;NA;5,6;0;0;1;0;0;0
"32256";1976;134;NA;7,3;0;0;0;1;0;0
"32257";1983;90;NA;6;1;0;0;1;0;0
"32258";1968;68;35000;3,6;0;0;0;0;0;0
"32259";1926;66;NA;7,7;0;0;1;0;0;0
"32260";2002;6;NA;7,1;0;0;0;0;0;0
"32261";1957;87;NA;5,7;0;0;0;1;0;0
"32262";1999;86;NA;4,4;0;1;1;0;0;0
"32263";1992;167;NA;7,6;0;0;0;0;1;0
"32264";1994;101;NA;6,2;0;0;1;0;0;0
"32265";1929;90;NA;6,4;0;0;0;1;0;0
"32266";1977;74;NA;7,6;0;1;0;0;0;0
"32267";1934;64;NA;8,6;0;0;1;0;0;0
"32268";1955;94;NA;6,1;0;0;1;0;0;0
"32269";1993;88;NA;3,8;0;0;0;0;0;0
"32270";1993;109;NA;6,8;0;0;0;1;0;1
"32271";1999;125;NA;6,5;0;0;0;1;0;0
"32272";1988;104;NA;6,2;0;0;0;1;0;0
"32273";2003;87;NA;2,1;1;0;0;1;0;0
"32274";2001;92;NA;5,6;0;0;0;0;0;0
"32275";2003;132;NA;8,3;0;0;0;1;0;0
"32276";2004;102;5000000;7,7;0;0;0;1;0;0
"32277";1997;92;NA;6,9;0;0;1;0;0;0
"32278";1999;97;NA;5,6;0;0;0;1;0;0
"32279";1977;99;NA;6;0;0;0;1;0;0
"32280";1989;102;NA;7,5;0;0;0;1;0;0
"32281";2000;107;NA;7,6;0;0;0;1;0;0
"32282";1952;98;NA;5,6;0;0;0;0;0;0
"32283";1965;90;NA;4,3;0;0;0;0;0;0
"32284";1958;88;NA;4,9;0;0;0;1;0;0
"32285";2002;85;NA;5,5;0;0;0;1;0;0
"32286";1999;61;NA;5,8;0;0;0;1;0;0
"32287";2003;90;NA;4,6;0;0;0;0;0;0
"32288";1967;116;NA;7,3;0;0;0;1;0;0
"32289";1992;105;NA;8,4;0;0;0;0;1;0
"32290";2002;74;NA;4,1;0;0;0;1;0;0
"32291";2005;117;NA;9,4;0;0;0;1;0;0
"32292";1976;125;NA;7,4;0;0;0;0;0;0
"32293";1982;92;NA;8,4;0;0;1;0;0;0
"32294";1947;63;NA;7,2;1;0;0;0;0;0
"32295";1955;81;NA;5,5;0;0;0;0;0;0
"32296";1981;95;NA;5,8;0;0;0;0;0;0
"32297";1985;112;NA;3,1;0;0;1;0;0;0
"32298";1965;92;NA;8,8;1;0;0;0;0;0
"32299";1968;78;NA;4,4;0;0;0;0;0;0
"32300";1961;74;NA;1,1;0;0;0;0;0;0
"32301";1950;105;NA;8,1;0;0;1;0;0;0
"32302";1955;90;NA;7,1;0;0;1;1;0;0
"32303";1991;98;NA;6,2;0;0;0;1;0;0
"32304";2001;92;NA;7,3;0;0;0;0;0;0
"32305";1955;85;NA;4,6;0;0;0;0;0;0
"32306";1942;21;NA;4,5;0;0;0;0;0;0
"32307";1938;16;NA;4,8;0;0;0;0;1;0
"32308";1977;104;9000000;5,7;0;0;0;1;0;1
"32309";1990;100;NA;4,9;0;0;0;1;0;0
"32310";2002;91;NA;4,8;0;0;1;1;0;0
"32311";2000;102;NA;6,8;0;0;0;1;0;0
"32312";2005;85;NA;7,2;0;0;0;0;1;0
"32313";1980;15;NA;8,9;0;0;0;0;1;0
"32314";2002;13;NA;7,8;0;0;0;0;0;0
"32315";1997;140;NA;2;0;0;1;1;0;1
"32316";1981;135;NA;6,6;0;0;1;0;0;0
"32317";1968;92;NA;2,5;0;0;0;0;0;0
"32318";2003;80;20000000;2,8;0;0;1;0;0;0
"32319";1962;101;NA;8,5;0;0;0;0;0;0
"32320";1962;90;NA;6,7;0;0;1;0;0;0
"32321";1976;118;NA;6;0;0;0;1;0;0
"32322";1995;105;NA;7,4;0;0;0;1;0;0
"32323";2003;80;NA;2,6;0;0;0;0;0;0
"32324";1993;108;NA;7,5;0;0;0;0;0;0
"32325";1999;15;NA;4,3;0;0;1;0;0;0
"32326";1973;109;NA;4,9;0;0;0;0;0;0
"32327";1961;95;NA;5,3;0;0;0;0;0;0
"32328";1996;127;3300000;4,6;0;0;0;1;0;0
"32329";2001;82;NA;5,5;0;1;0;0;0;0
"32330";1985;177;NA;6;1;0;0;1;0;1
"32331";1958;107;NA;5,2;0;0;0;0;0;0
"32332";1978;97;NA;3,5;0;0;0;0;0;0
"32333";1926;102;NA;7,3;0;0;0;0;0;0
"32334";1998;90;NA;7,2;0;0;0;1;0;0
"32335";1963;121;NA;6,5;0;0;1;0;0;0
"32336";1948;90;NA;6,5;0;0;0;1;0;0
"32337";1992;94;NA;4,9;1;0;0;1;0;0
"32338";2004;92;NA;6,9;0;0;0;1;0;0
"32339";1982;120;NA;9,2;0;0;0;0;0;0
"32340";1995;114;NA;7,1;0;0;0;1;0;0
"32341";1989;92;NA;6,5;0;0;0;1;0;0
"32342";2001;98;NA;3,9;0;0;0;1;0;0
"32343";1961;94;NA;5;0;0;1;0;0;1
"32344";1946;94;NA;7;0;0;1;0;0;0
"32345";1943;74;NA;6;0;0;1;0;0;0
"32346";1983;100;NA;5,7;0;0;0;1;0;0
"32347";1974;105;NA;7,6;0;0;0;0;0;0
"32348";1955;125;NA;5,6;0;0;0;0;0;0
"32349";1990;82;NA;7,3;0;0;1;1;0;1
"32350";2001;94;NA;6;0;0;1;0;0;0
"32351";1998;85;NA;3,4;0;0;1;0;0;0
"32352";1997;92;NA;2,2;0;0;0;1;0;0
"32353";2000;18;NA;4,9;0;0;0;1;0;0
"32354";2003;97;NA;5,4;0;0;0;1;0;0
"32355";1983;107;4600000;6,4;0;0;0;1;0;0
"32356";1982;72;NA;4,9;0;0;0;1;0;0
"32357";2005;90;NA;6,7;0;0;0;1;0;0
"32358";2004;101;NA;7,7;0;0;0;1;0;0
"32359";1935;70;NA;7,1;0;0;0;1;0;0
"32360";1973;85;NA;5,7;0;0;0;1;0;0
"32361";1984;103;NA;6;0;0;0;1;0;1
"32362";1990;53;NA;7,6;0;0;0;0;1;0
"32363";1981;69;NA;9;0;0;0;0;0;0
"32364";1953;90;NA;8,8;0;0;1;0;0;0
"32365";1992;81;220000;7;1;0;0;0;0;0
"32366";1942;103;NA;6,5;0;0;0;0;0;0
"32367";2001;27;NA;6,1;0;0;0;0;0;0
"32368";2004;104;NA;3,9;0;0;0;0;0;0
"32369";2001;95;NA;6,9;0;0;0;1;0;1
"32370";2004;100;NA;5,8;0;0;1;0;0;0
"32371";1996;109;NA;6,1;0;0;0;1;0;0
"32372";1972;105;NA;6,6;0;0;0;1;0;0
"32373";1997;90;NA;3,7;0;0;0;0;0;0
"32374";1955;105;NA;7,1;0;0;0;1;0;0
"32375";1993;89;NA;5,2;0;0;1;1;0;0
"32376";1975;90;NA;5,7;0;0;1;0;0;0
"32377";1985;112;NA;6,4;0;0;0;1;0;0
"32378";1994;85;NA;6,5;0;0;0;0;0;0
"32379";1938;160;2926000;7,1;0;0;0;1;0;1
"32380";1997;90;NA;5,6;0;0;0;1;0;1
"32381";1934;88;NA;6,1;0;0;0;1;0;0
"32382";2004;90;NA;3,7;0;0;1;1;0;0
"32383";1995;110;NA;6,6;0;0;0;1;0;0
"32384";1950;88;NA;6,8;0;0;0;1;0;1
"32385";2000;80;NA;5,9;0;0;0;1;0;0
"32386";1956;120;NA;5,6;0;0;0;1;0;0
"32387";1965;113;NA;5;1;0;0;0;0;0
"32388";2002;124;NA;6,4;0;0;1;1;0;0
"32389";2000;100;NA;5,4;0;0;0;1;0;0
"32390";1944;93;NA;7,9;0;0;0;1;0;0
"32391";1995;85;NA;3,5;0;0;0;0;0;0
"32392";1943;103;NA;6,8;0;0;0;0;0;0
"32393";1959;119;NA;7,1;0;0;0;1;0;0
"32394";2002;95;NA;9,5;0;0;0;0;0;0
"32395";1971;92;NA;6;0;0;1;0;0;0
"32396";1968;34;NA;5,4;0;0;0;0;1;0
"32397";1970;87;NA;5,7;1;0;0;1;0;0
"32398";2000;92;NA;6,3;0;0;0;0;0;0
"32399";1974;80;NA;6,3;0;0;0;1;0;0
"32400";1963;83;NA;6,7;0;0;0;0;1;0
"32401";1990;34;NA;4,6;0;0;1;0;0;1
"32402";2005;103;NA;5,7;0;0;1;0;0;1
"32403";1987;60;NA;7,1;0;0;0;0;1;0
"32404";1973;14;NA;6,5;0;0;0;0;0;0
"32405";2004;92;825000;7,6;0;0;0;0;1;0
"32406";2000;95;NA;5,3;0;0;1;1;0;0
"32407";1944;90;NA;5,5;1;0;0;1;0;1
"32408";1934;74;NA;6;1;0;0;1;0;1
"32409";1940;68;NA;6,3;1;0;0;1;0;0
"32410";1942;9;NA;5,7;0;0;0;0;1;0
"32411";1961;103;NA;5,6;0;0;1;1;0;0
"32412";2003;97;NA;5;0;0;0;1;0;0
"32413";1984;98;NA;5,6;0;0;0;0;0;0
"32414";1994;127;NA;4,7;0;0;0;1;0;0
"32415";1993;102;NA;6;0;0;1;1;0;1
"32416";1997;106;NA;6,1;0;0;0;1;0;0
"32417";2002;90;NA;7,1;0;0;0;1;0;0
"32418";1947;110;NA;4,6;0;0;0;1;0;0
"32419";1996;70;NA;8,1;0;0;0;0;1;0
"32420";1989;117;NA;6,8;0;0;1;1;0;0
"32421";1974;95;NA;2,1;0;0;0;0;0;0
"32422";1958;82;NA;5,7;0;0;1;0;0;0
"32423";1931;130;NA;8,1;0;0;1;1;0;1
"32424";1997;105;NA;7;0;0;1;1;0;1
"32425";1988;40;NA;7,7;0;0;0;0;0;0
"32426";1972;88;NA;5,8;0;0;0;0;1;0
"32427";1958;128;NA;6;0;0;0;1;0;0
"32428";1998;52;NA;6,8;0;0;0;0;1;0
"32429";1976;102;NA;5,3;1;0;0;0;0;0
"32430";1975;90;NA;3,1;0;0;0;1;0;0
"32431";1975;95;NA;5,2;0;0;0;0;0;0
"32432";1985;90;1000000;4,1;0;0;0;1;0;0
"32433";1947;88;NA;5,9;0;0;0;1;0;0
"32434";1920;90;NA;7,4;0;0;0;0;0;0
"32435";1940;90;NA;7,6;0;0;0;0;0;0
"32436";1995;99;NA;1,2;0;0;0;0;0;0
"32437";1950;68;NA;4,4;0;0;0;0;0;0
"32438";1958;83;NA;5,3;0;0;0;1;0;0
"32439";1958;64;NA;2,4;0;0;0;1;0;0
"32440";1951;81;NA;4,7;0;0;0;0;0;0
"32441";1935;60;305177;6,2;0;0;0;0;0;0
"32442";1944;60;NA;7,1;0;0;0;1;0;0
"32443";1970;84;NA;3,2;0;0;0;0;0;0
"32444";1961;127;NA;7,7;0;0;0;1;0;0
"32445";2003;89;NA;5,3;0;0;0;0;0;0
"32446";1995;94;NA;5;1;0;0;1;0;0
"32447";1937;96;NA;7;0;0;0;1;0;0
"32448";1990;94;NA;5;1;0;0;1;0;0
"32449";1945;58;NA;4,7;0;0;0;0;0;0
"32450";2000;97;NA;8,1;0;0;0;1;0;0
"32451";1984;94;NA;7,5;0;0;0;0;1;0
"32452";2000;125;NA;6;0;0;0;1;0;0
"32453";2001;100;NA;7,6;0;0;0;0;1;0
"32454";1969;96;NA;6,3;0;0;0;1;0;0
"32455";2004;91;NA;3,7;0;0;1;0;0;0
"32456";1980;93;NA;2,3;0;0;0;1;0;0
"32457";2000;92;NA;4,2;0;0;0;0;0;0
"32458";1993;104;NA;5,2;0;0;1;1;0;1
"32459";2004;115;NA;8,5;0;0;1;0;0;0
"32460";1964;130;3000000;7,1;0;0;0;1;0;0
"32461";1967;91;NA;4,3;0;0;0;1;0;0
"32462";1969;134;8000000;5,1;0;0;0;1;0;0
"32463";1995;85;NA;4,6;0;0;0;0;0;0
"32464";1996;93;NA;3,9;0;0;0;1;0;0
"32465";1969;124;NA;5,1;0;0;0;1;0;0
"32466";1997;120;NA;6,2;0;0;1;1;0;0
"32467";1976;102;NA;6,8;0;0;0;1;0;0
"32468";1976;75;NA;5,4;0;0;0;1;0;0
"32469";1989;110;NA;7,2;0;0;1;0;0;0
"32470";1992;100;NA;5,4;0;0;1;0;0;0
"32471";1924;92;212000;8;0;0;1;0;0;0
"32472";1944;116;NA;5,2;0;0;1;0;0;0
"32473";1929;70;NA;4,9;0;0;0;1;0;1
"32474";1971;95;NA;5,6;0;0;1;0;0;0
"32475";1965;109;NA;5,1;0;0;1;0;0;0
"32476";1961;98;NA;5,7;0;0;1;0;0;0
"32477";1941;81;NA;6;0;0;1;0;0;0
"32478";1937;70;NA;5,8;0;0;1;0;0;0
"32479";1969;97;NA;8,8;0;0;0;0;1;0
"32480";1918;71;NA;6;0;0;0;1;0;0
"32481";1940;59;NA;5,7;0;0;0;1;0;1
"32482";1991;112;NA;5,9;0;0;1;1;0;0
"32483";1988;99;NA;6;0;0;1;0;0;0
"32484";2001;102;NA;5,9;0;0;0;1;0;0
"32485";1949;97;NA;4,8;0;0;1;0;0;1
"32486";1937;68;NA;5,6;0;0;1;0;0;0
"32487";1943;8;NA;6,3;0;1;1;0;0;0
"32488";1952;92;NA;7,3;0;0;1;1;0;0
"32489";1991;115;NA;5,1;0;0;1;0;0;1
"32490";1998;91;4500000;3,3;1;0;0;0;0;0
"32491";2004;100;2000000;6,8;0;0;1;0;0;0
"32492";1938;68;NA;7,1;0;0;0;0;0;0
"32493";1996;106;70000000;6,1;1;0;1;0;0;0
"32494";2001;90;NA;6,6;0;0;1;1;0;0
"32495";1964;107;NA;8;0;0;0;0;0;0
"32496";1938;130;NA;7,4;0;0;0;0;0;0
"32497";2004;95;NA;6,8;0;0;0;1;0;0
"32498";2003;116;NA;6,2;0;0;0;0;0;0
"32499";1953;54;NA;5,1;0;0;0;0;0;0
"32500";1950;63;NA;5,1;0;0;0;0;0;0
"32501";1939;62;NA;6,3;0;0;0;0;0;0
"32502";1944;54;NA;7;0;0;0;0;0;0
"32503";1953;71;NA;2,3;0;0;0;0;0;0
"32504";1999;108;NA;6,8;0;0;1;0;0;0
"32505";2003;85;NA;4,6;0;0;0;0;0;0
"32506";1967;93;NA;6,9;0;0;1;0;0;0
"32507";1994;78;NA;6,6;0;0;0;0;1;0
"32508";1991;106;NA;5,9;0;0;0;1;0;0
"32509";2003;52;NA;5,9;0;0;0;1;0;0
"32510";1998;88;NA;6,4;0;0;1;0;0;1
"32511";2001;97;NA;6,9;0;0;0;1;0;0
"32512";1990;89;NA;4;1;0;0;0;0;0
"32513";1992;87;NA;3,9;1;0;0;0;0;0
"32514";1993;86;NA;3,8;0;0;0;1;0;0
"32515";1972;28;NA;8,7;0;0;1;0;0;0
"32516";1962;6;NA;6,9;0;1;1;0;0;0
"32517";1990;89;NA;2,5;0;0;1;0;0;0
"32518";1977;95;800000;6,9;0;0;0;1;0;0
"32519";1981;76;NA;4,3;0;0;0;1;0;0
"32520";1999;50;NA;6,8;0;0;0;0;1;0
"32521";2002;87;NA;8;0;0;1;0;0;0
"32522";2001;21;NA;9,8;0;0;0;1;0;0
"32523";2002;113;3000000;4,6;0;0;1;0;1;0
"32524";1953;105;NA;6,6;0;0;0;1;0;0
"32525";1946;115;NA;5,5;0;0;0;1;0;0
"32526";1966;91;NA;5,7;0;0;1;0;0;0
"32527";1984;98;NA;4,9;0;0;0;1;0;0
"32528";1946;8;NA;8,7;0;1;1;0;0;0
"32529";2001;86;NA;4,5;0;0;1;0;0;0
"32530";1955;94;343000;7,7;0;0;1;1;0;1
"32531";1901;1;NA;3,5;0;0;0;0;0;0
"32532";1915;50;NA;5;0;0;0;1;0;0
"32533";2001;103;NA;6,3;0;0;0;1;0;0
"32534";1974;83;NA;7,2;0;0;0;0;0;0
"32535";1972;63;NA;5,7;0;0;0;0;0;0
"32536";2001;104;NA;5,4;0;0;1;1;0;0
"32537";1987;127;NA;7,4;0;0;1;0;0;0
"32538";1988;127;NA;6,6;0;0;1;0;0;0
"32539";1985;77;NA;8;0;0;1;0;0;0
"32540";1983;104;NA;5,9;0;0;0;1;0;0
"32541";1996;12;NA;7,1;0;1;1;0;0;0
"32542";1996;98;23000000;6,5;0;0;1;1;0;0
"32543";1935;84;NA;5,3;0;0;0;1;0;0
"32544";1903;4;NA;6,9;0;0;1;0;0;0
"32545";1997;98;50000;5,9;0;0;0;1;0;0
"32546";1997;98;NA;8,4;0;0;0;0;1;0
"32547";1964;140;NA;7,6;0;1;1;1;0;0
"32548";1996;108;47000000;5,5;0;0;0;1;0;0
"32549";1933;72;NA;5,6;0;0;0;1;0;0
"32550";1916;7;NA;5,9;0;0;0;0;0;0
"32551";2002;102;NA;4,4;0;0;0;0;0;0
"32552";1936;123;NA;6,2;0;0;0;1;0;0
"32553";1976;80;NA;7,2;0;0;0;0;0;0
"32554";1974;107;NA;6,1;0;0;0;1;0;0
"32555";1963;126;NA;5,8;0;0;1;0;0;0
"32556";1975;101;NA;3,9;0;0;0;0;0;0
"32557";1971;128;NA;6,9;0;0;0;1;0;0
"32558";2002;93;NA;8,8;0;0;0;0;0;0
"32559";1960;87;NA;8;0;0;0;0;0;0
"32560";2000;87;NA;6,8;0;0;0;1;0;0
"32561";1968;95;NA;4,4;0;0;1;1;0;0
"32562";1940;92;NA;5,3;0;0;0;1;0;0
"32563";1969;90;NA;3,2;0;0;1;0;0;0
"32564";1977;90;NA;7,6;0;0;0;1;0;0
"32565";1991;106;NA;6,4;0;0;1;0;0;0
"32566";1987;94;NA;3,6;0;0;0;0;0;0
"32567";1999;94;NA;4,9;0;0;0;1;0;0
"32568";1987;103;NA;7,2;0;0;0;1;0;1
"32569";1960;83;NA;7,3;0;0;0;0;0;0
"32570";1988;90;NA;5,4;0;0;0;0;0;1
"32571";1976;75;NA;7,2;0;0;0;0;0;0
"32572";2000;83;NA;7,6;0;0;0;0;0;1
"32573";1942;77;NA;7,3;0;0;0;0;0;1
"32574";1989;86;NA;8,4;0;0;0;0;1;0
"32575";1985;127;NA;6,9;0;0;0;1;0;0
"32576";1996;89;NA;4,1;1;0;0;0;0;0
"32577";1946;73;NA;5,3;0;0;0;1;0;0
"32578";1944;95;NA;7,4;0;0;0;1;0;0
"32579";1954;69;NA;4,5;1;0;0;1;0;0
"32580";1932;68;327627;6,2;0;0;0;0;0;0
"32581";1985;81;NA;3,3;0;0;0;0;0;0
"32582";1998;136;65000000;6,8;1;0;1;0;0;1
"32583";1951;83;NA;5,5;0;0;0;0;0;0
"32584";1961;83;250000;4,3;0;0;0;0;0;0
"32585";1994;97;18000000;6,4;1;0;1;0;0;0
"32586";1931;7;NA;6,6;0;1;0;0;0;0
"32587";1971;86;NA;5,4;0;0;0;1;0;0
"32588";1943;197;NA;8,1;1;0;0;0;0;0
"32589";1949;65;NA;6,1;0;0;0;0;0;0
"32590";2003;112;NA;4,9;0;0;1;1;0;0
"32591";1934;96;NA;9,1;0;0;1;0;0;1
"32592";1998;5;NA;7,4;0;1;0;0;0;0
"32593";1934;32;NA;5,6;0;0;1;0;0;0
"32594";1997;80;NA;3,2;0;0;1;0;0;1
"32595";1989;105;NA;7,2;0;0;1;0;0;0
"32596";1975;55;NA;9,6;0;0;0;0;1;0
"32597";1980;94;NA;3,6;0;0;0;1;0;0
"32598";1996;8;NA;9,3;0;0;1;0;0;0
"32599";1983;165;NA;7,9;0;0;0;1;0;0
"32600";1962;127;NA;5,7;0;0;0;0;0;0
"32601";1989;85;NA;4,4;0;0;0;0;0;0
"32602";1990;94;NA;2,8;0;0;0;0;0;0
"32603";1964;89;NA;6,8;0;0;0;0;0;0
"32604";1965;102;NA;6,4;0;0;1;0;0;0
"32605";1988;91;NA;5,9;0;0;0;0;0;1
"32606";1998;120;NA;6,4;0;1;0;0;0;0
"32607";1945;96;NA;5;0;0;1;0;0;0
"32608";1914;16;NA;5,8;0;0;1;0;0;0
"32609";1933;80;NA;5,6;0;0;0;1;0;0
"32610";1987;100;NA;6,6;0;0;0;0;0;0
"32611";2004;170;NA;7,2;1;0;0;0;0;0
"32612";1984;99;NA;6,4;0;0;0;1;0;0
"32613";1964;24;NA;5,9;0;0;0;0;0;0
"32614";2003;87;NA;8;0;0;0;1;0;0
"32615";1934;70;NA;7,1;0;0;0;1;0;0
"32616";1954;66;NA;6,1;0;0;0;0;0;0
"32617";1949;78;NA;4,8;0;0;0;0;0;0
"32618";1976;87;NA;5,6;0;0;0;1;0;0
"32619";1913;20;NA;7;0;0;0;0;0;0
"32620";1965;89;NA;4,9;0;0;0;0;0;0
"32621";1962;95;NA;5,4;0;0;1;0;0;0
"32622";2004;94;NA;7,8;0;0;0;0;0;0
"32623";1996;93;NA;2;0;0;0;1;0;0
"32624";1990;85;NA;5,6;0;0;0;0;0;0
"32625";1997;135;NA;7;0;0;1;1;0;1
"32626";1984;90;NA;4,9;0;0;0;1;0;0
"32627";1998;89;NA;8,6;0;0;0;0;1;0
"32628";1999;153;NA;6;0;0;0;0;0;1
"32629";1975;121;3500000;3,3;0;0;0;0;0;0
"32630";1945;226;NA;6,4;1;0;0;0;0;0
"32631";1949;64;NA;6,6;0;0;1;0;0;0
"32632";1944;95;NA;6;0;0;0;1;0;0
"32633";1964;70;NA;2,2;0;0;0;1;0;0
"32634";1936;11;NA;5,6;0;0;0;0;0;0
"32635";2003;138;150000000;7,5;1;0;0;1;0;0
"32636";2003;87;NA;7,4;0;0;0;0;1;0
"32637";1994;125;NA;5,3;0;0;0;1;0;0
"32638";1953;90;NA;6,2;0;0;0;0;0;0
"32639";2002;80;16000000;2,9;0;0;1;0;0;0
"32640";1989;93;NA;2,6;0;0;0;0;0;0
"32641";1961;99;NA;5,6;0;0;0;0;0;0
"32642";1985;94;NA;3,4;1;0;0;0;0;0
"32643";1997;106;NA;4,6;1;0;1;0;0;0
"32644";2003;22;NA;5,7;0;0;1;0;0;0
"32645";1990;97;NA;4,3;0;0;1;0;0;0
"32646";1987;106;17000000;4,4;1;0;1;0;0;0
"32647";1954;73;NA;4,3;0;0;0;0;0;0
"32648";1997;110;NA;8,6;0;0;0;1;0;0
"32649";1926;89;NA;7,8;0;0;0;1;0;0
"32650";1989;200;NA;7,8;0;0;0;1;0;0
"32651";1997;73;NA;7,1;0;0;0;1;0;0
"32652";1931;89;558000;6,8;0;0;0;1;0;0
"32653";1985;103;NA;2,9;0;0;0;1;0;0
"32654";1986;110;NA;7;0;0;0;1;0;0
"32655";2003;90;26000;7,1;0;0;1;0;0;0
"32656";1997;90;NA;7,3;0;0;0;1;0;0
"32657";1987;80;NA;1,9;0;0;1;0;0;0
"32658";1963;89;NA;5,3;0;0;0;1;0;0
"32659";2002;73;NA;9,4;0;0;0;0;1;0
"32660";2002;90;NA;8,6;0;0;0;1;0;0
"32661";1988;85;NA;5,4;0;0;0;1;0;0
"32662";1993;115;NA;6,3;0;0;0;1;0;0
"32663";1954;87;NA;6,7;0;0;1;0;0;0
"32664";1973;100;NA;6,9;0;0;0;1;0;0
"32665";1932;79;165000;6,6;0;0;0;1;0;0
"32666";1999;95;NA;5,7;0;0;1;0;0;1
"32667";1997;97;NA;6,1;0;0;1;0;0;1
"32668";1966;104;NA;4,1;0;0;1;0;0;0
"32669";1958;103;NA;6,9;0;0;1;0;0;1
"32670";2003;120;NA;7,4;0;0;1;1;0;0
"32671";2004;7;NA;9,6;0;0;1;0;0;0
"32672";1984;100;NA;7,4;0;0;0;1;0;0
"32673";2000;83;NA;1,6;0;0;0;0;0;0
"32674";1917;80;NA;6,7;0;0;0;0;0;0
"32675";1996;92;NA;4,1;0;0;0;1;0;0
"32676";1933;83;NA;7,6;0;0;0;1;0;0
"32677";1987;132;4000000;7,6;0;0;0;1;0;0
"32678";2000;11;NA;8,5;0;0;0;0;0;0
"32679";1981;96;NA;8,4;0;0;1;1;0;0
"32680";1970;94;NA;8,1;0;0;0;1;0;0
"32681";1962;105;NA;5;0;0;0;0;0;0
"32682";1996;15;NA;7,6;0;0;0;0;0;0
"32683";1990;120;NA;5,9;0;0;0;0;0;0
"32684";2003;98;NA;6,9;0;0;0;1;0;0
"32685";1978;105;NA;3,2;0;0;1;0;0;0
"32686";1991;90;NA;6,5;0;0;1;0;0;0
"32687";1996;102;36000000;6,5;0;0;1;1;0;0
"32688";1993;99;NA;6,3;0;0;1;1;0;0
"32689";1928;60;NA;7,8;0;0;1;0;0;0
"32690";1966;6;NA;4,5;0;1;1;0;0;0
"32691";1928;72;NA;6,9;0;0;0;1;0;0
"32692";1959;96;NA;6,8;0;0;1;0;0;1
"32693";1999;90;NA;6,4;0;0;1;0;0;0
"32694";1951;101;NA;7,2;0;0;1;0;0;0
